ID,DifficultyID,CategoryRecoveryTime,RecoveryTime,StartRecoveryTime,AuraSpellID,SpellID
89043,,8000,,1500,,440006
89044,,,8000,1500,,440012
89045,,8000,,1500,,440013
89046,,,8000,1500,,440015
89048,,1500,,,,440088
89050,,1500,,,,440103
89057,,,,1000,,440169
89061,,1000,,,,440107
89065,,,,1500,,440281
89067,,20000,150000,,,435493
89068,,1500,,,,440354
89069,,1500,,,,440355
89070,,1500,,,,440361
89071,,1500,,,,440364
89072,,30000,,,,421686
89073,,,240000,,,440369
89074,,30000,,,,440373
89075,,1000,5000,,,440397
89077,,,8000,,,440465
89084,,,2000,,,440511
89086,,,15000,,,439432
89087,,,20000,,,440562
89098,,,15000,1500,,440678
89100,,1000,1000,,,428933
89101,,1000,1000,,,428934
89104,,20000,60000,,,435475
89109,,3000,,,,440807
89112,,10000,,,,440839
89113,,10000,,,,440838
89114,,10000,,,,440837
89115,,10000,,,,440836
89116,,1500,,,,440851
89117,,1500,,,,440852
89122,,,30000,1500,,436358
89124,,,1500,,,439151
89131,,3000,,,,436256
89135,,,3000,,,441033
89136,,,15000,,,441039
89141,,5000,5000,1500,,441050
89142,,,300000,,,441076
89143,,,6000,,,441079
89147,,,300000,,,441108
89148,,,300000,,,441109
89149,,,15000,,,441117
89151,,,120000,,,441127
89154,,,60000,1500,,441135
89156,,,60000,1500,,441148
89157,,5000,30000,1500,,441153
89158,,,900000,,,441154
89160,,5000,30000,1500,,441169
89161,,,10000,,,441218
89165,,500,20000,,,441299
89175,,5000,,,,441412
89177,,,1000,,,441435
89185,,,90000,,,441467
89186,,,120000,,,441479
89187,,,1000,,,441481
89189,,5000,,,,441483
89190,,,6000,1500,,441488
89191,,,120000,1500,,441493
89192,,5000,,,,441513
89194,,,15000,,,441547
89195,,,10000,,,441548
89197,,,15000,,,441559
89198,,,120000,1500,,441569
89199,,,1500,,,441573
89200,,,60000,,,441576
89202,,,,1000,,441591
89204,,,,1500,,441605
89206,,,120000,,,441617
89207,,,,1500,,441643
89208,,,15000,,,441663
89209,,,10000,,,441623
89210,,,15000,,,441715
89211,,,2000,,,441719
89212,,,60000,,,441741
89213,,,45000,,,441749
89214,,500,90000,1500,,441759
89215,,500,4000,1500,,441762
89216,,,,1200,,441776
89217,,,2000,,,441787
89218,,,400,,,441804
89219,,,1500,,,440429
89222,,,,1500,,441960
89223,,,,1500,,442039
89224,,,,1500,,442043
89225,,,5000,,,440126
89227,,,,1500,,442134
89229,,,,1500,,442138
89230,,,,1500,,442139
89231,,,,1500,,442140
89232,,,,1500,,442141
89233,,,1000,,,441769
89235,,8000,,1500,,442179
89236,,,,1500,,442180
89237,,,20000,,,442181
89238,,,20000,,,442182
89239,,,20000,,,442183
89240,,,5000,,,442196
89241,,,,1500,,442201
89242,,,120000,1500,,442204
89245,,,600000,,,442240
89246,,,2000,,,442244
89250,,,5000,,,442308
89251,,,5000,,,442310
89252,,,5000,,,442312
89254,,,,1500,,442327
89255,,2000,,,,440468
89256,,1000,,,,439621
89258,,,,1500,,442337
89259,,,1500,,,442347
89260,,,120000,1500,,442040
89261,,120000,,1500,,442129
89262,,120000,,1500,,442132
89263,,120000,,1500,,442133
89264,,120000,,1500,,442130
89265,,120000,,1500,,442044
89266,,120000,,1500,,442131
89267,,120000,,1500,,442128
89268,,14000,,,,442371
89269,,12000,,,,442404
89270,,10000,,,,442407
89271,,8000,,,,442411
89272,,,600000,1500,,442433
89273,,,1800000,1500,,442444
89275,,18000,,1000,,442445
89276,,,150000,1500,,441990
89278,,,,1000,,442594
89279,,,,1000,,442598
89280,,5000,,,,436642
89281,,5000,,,,436592
89282,,43200000,,1500,,442680
89285,,,,1500,,442804
89286,,,300000,,,442807
89287,,16000,,1000,,442819
89288,,,,1000,,442826
89289,,,,1000,,442832
89290,,,,1000,,442835
89291,,14000,,1000,,442840
89292,,,,1000,,442844
89293,,,,1000,,442857
89294,,12000,,1000,,442862
89295,,,,1000,,442867
89296,,,1500,,,442921
89297,,,,1500,,442923
89298,,,,1500,,442925
89299,,,,1500,,442926
89300,,,,1500,,442927
89301,,,,1500,,442929
89302,,,,1500,,442930
89303,,,,1500,,442931
89304,,,,1500,,442932
89305,,,1500,,,442942
89307,,,5000,,,430509
89309,,,,2000,,442973
89310,,,,2500,,442975
89311,,,,3000,,442977
89312,,,90000,750,,443028
89315,,,120000,1500,,443069
89319,,,5000,,,443101
89320,,,,1500,,443105
89321,,,1500,,,443104
89322,,,10000,,,443131
89323,,10000,10000,,,443146
89326,,,,1500,,443170
89327,,10000,10000,,,443185
89328,,3000,,,,443222
89330,,,5000,1500,,443259
89331,,20000,120000,1000,,443124
89335,,,5000,,,443307
89338,,,2000,,,443345
89342,,3000,,,,439418
89345,,20000,120000,,,443411
89346,,20000,120000,,,443415
89347,,180000,,1500,,443389
89348,,,100,,,443452
89349,,,100,,,443453
89350,,,30000,,,443454
89353,,,3600000,1500,,443465
89354,,3000,22000,1500,,443482
89355,,,8000,,,443512
89356,,,6000,1500,,443513
89357,,,100,,,443520
89359,,20000,90000,,,443529
89361,,20000,120000,,,443531
89362,,,90000,,,443535
89363,,20000,120000,,,443536
89365,,,1000,,,414862
89367,,20000,120000,,,443552
89368,,20000,120000,,,443556
89369,,,60000,,,443558
89370,,,2000,,,443596
89373,,,120000,,,443609
89375,,,1500,,,443600
89377,,,6000,1500,,443626
89381,,,3000,,,443721
89386,,,1000,,,443826
89388,,1000,,,,443840
89389,,1000,,,,443908
89390,,,,1500,,443914
89391,,,10000,,,443962
89392,,,10000,,,443963
89393,,,10000,,,443965
89394,,1500,,,,443970
89396,,,1000,,,444021
89397,,2000,,,,443909
89398,,,10000,,,443993
89399,,180000,,1500,,444128
89400,,,300000,,,444257
89401,,20000,90000,,,444264
89403,,,120000,20000,,444266
89404,,20000,90000,,,444282
89405,,,1500,,,443803
89406,,,1500,,,432857
89407,,20000,60000,,,444301
89410,,,100,,,444353
89411,,,5000,,,444348
89412,,3000,12000,1500,,444408
89413,,,2000,,,444458
89414,,,,1500,,444474
89415,,3000,,,,444479
89416,,20000,120000,,,444489
89417,,,3000,,,444491
89418,,,3000,,,444503
89492,,180000,,1500,,444622
89496,,,,500,,444677
89498,,,3000,1500,,444659
89501,,,60000,,,444741
89503,,,6000,,,444650
89504,,,8000,,,444673
89505,,,12000,,,444668
89510,,180000,,,,444954
89511,,20000,20000,,,444959
89513,,3000,,,,424431
89514,,3000,,,,424429
89515,,3000,12000,1500,,445038
89517,,,600000,,,445065
89518,,3000,,,,445077
89519,,20000,120000,,,445145
89521,,20000,120000,,,445165
89522,,,5000,,,445137
89523,,,2000,,,445183
89524,,6000,,,,445209
89525,,,1000,,,445247
89526,,,2000,,,445248
89527,,,,1500,,445249
89528,,28800000,,1500,,445269
89529,,,120000,1500,,445271
89532,,,2000,,,445306
89533,,,2000,,,445408
89534,,28800000,,1500,,445414
89535,,28800000,,1500,,445416
89536,,28800000,,1500,,445417
89537,,28800000,,1500,,445418
89538,,,20000,,,445423
89539,,28800000,,1500,,445424
89541,,28800000,,1500,,445440
89542,,28800000,,1500,,445441
89543,,28800000,,1500,,445443
89544,,28800000,,1500,,445444
89546,,,,1500,,445468
89548,,2000,,,,445406
89549,,2000,,,,445492
89551,,6000,,,,445497
89554,,,3000,,,445504
89555,,,6000,,,445507
89556,,,3000,,,445508
89558,,,5000,,,445513
89559,,,1000,,,445540
89560,,,500,,,445546
89562,,,120000,,,445560
89564,,,500,,,445601
89565,,,60000,,,445619
89567,,,1500,,,412635
89568,,,6000,,,430551
89569,,5000,,,,445683
89570,,5000,,,,445684
89571,,5000,,,,445685
89572,,5000,,,,445686
89573,,5000,,,,445687
89574,,5000,,,,445688
89575,,5000,,,,445689
89576,,5000,,,,445690
89577,,5000,,,,445691
89578,,5000,,,,445725
89579,,5000,,,,445728
89580,,5000,,,,445729
89581,,5000,,,,445730
89582,,5000,,,,445732
89583,,5000,,,,445735
89584,,5000,,,,445737
89585,,5000,,,,445738
89587,,5000,,,,445743
89589,,5000,,,,445749
89590,,5000,,,,445750
89591,,5000,,,,445752
89592,,5000,,,,445753
89593,,5000,,,,445755
89594,,5000,,,,445756
89595,,5000,,,,445758
89596,,5000,,,,445759
89597,,5000,,,,445760
89598,,5000,,,,445761
89599,,5000,,,,445782
89600,,5000,,,,445783
89601,,2000,,,,445771
89602,,2000,,,,445706
89603,,1000,,,,445705
89604,,,500,,,445845
89605,,,500,,,445847
89606,,,500,,,445848
89607,,,500,,,445849
89608,,,,1500,,445855
89611,,,,1500,,445874
89612,,,,1500,,445919
89613,,3000,,,,445920
89614,,3000,,,,445921
89615,,,,1500,,445924
89616,,,,1500,,445930
89620,,,1000,,,445951
89625,,1500,,,,446023
89626,,,90000,1500,,446035
89627,,1500,,,,446038
89629,,1500,,,,446045
89630,,1000,1500,,,6544
89634,,,2000,,,446155
89635,,,1000,,,446225
89636,,,,1500,,446247
89638,,,60000,1500,,442726
89639,,,,1500,,446248
89640,,,,1500,,446250
89641,,,250,,,446277
89643,,,,1500,,446291
89650,,3000,,,,446300
89655,,1500,,,,446346
89658,,,5000,,,445538
89659,,1500,,,,446407
89660,,,3000,,,446431
89661,,6000,,1500,,446436
89662,,3000,,,,446447
89663,,3000,,,,446477
89664,,5000,,,,446478
89665,,20000,,,,446482
89666,,3000,,,,446483
89667,,,60000,1500,,446534
89668,,,,1500,,446540
89671,,,3000,,,446608
89672,,,3000,,,446629
89677,,1500,,,,446686
89678,,1500,,,,446691
89684,,,,1500,,446796
89685,,,,1500,,446797
89686,,,,1500,,446798
89687,,,,1500,,446799
89688,,,,1500,,446800
89689,,,,1500,,446801
89690,,,2000,,,446842
89699,,,1000,,,446917
89700,,,1000,,,446921
89701,,,,1500,,7399
89702,,5000,,,,5208
89703,,15000,,,,5174
89705,,,1500,,,447080
89706,,,1500,,,447089
89707,,,30000,,,447092
89708,,,1500,,,447117
89709,,,1500,,,447122
89710,,,1500,,,447124
89711,,,1500,,,447126
89713,,60000,3000,1000,,447168
89722,,,600000,,,447446
89723,,,1000,,,426208
89726,,,5000,,,447558
89727,,,5000,,,447559
89728,,,5000,,,447560
89729,,,3000,,,447566
89735,,180000,,1500,,447598
89736,,,,1500,,447599
89738,,20000,90000,,,443407
89739,,60000,3000,1000,,447975
89740,,60000,3000,1000,,447976
89741,,1000,,,,448030
89742,,,5000,,,448010
89743,,20000,60000,,,447970
89744,,,1000,,,448053
89746,,,1800000,1000,,448126
89747,,3000,22000,1500,,448161
89749,,,3000,,,448150
89750,,,,1500,,448190
89751,,,1500,,,448205
89752,,6000,,,,448216
89753,,6000,,,,448217
89754,,,1500,,,448221
89755,,,6000,1500,,448229
89756,,6000,,,,448297
89757,,,,1500,,448355
89758,,,60000,,,448389
89760,,,1000,,,448428
89763,,1500,10000,,,448449
89764,,1500,10000,,,448452
89767,,,5000,,,448454
89768,,1500,10000,,,448463
89770,,1500,10000,,,448474
89771,,1500,10000,,,448481
89773,,1500,10000,,,448522
89774,,,3000,1500,,448528
89775,,,8000,,,448535
89776,,,2000,,,448542
89784,,4000,,,,441646
89787,,,5000,,,448727
89792,,20000,90000,,,448904
89794,,,1000,,,448991
89795,,,15000,,,449001
89797,,,,1500,,449046
89798,,,1000,600,,449110
89801,,,1000,500,,449156
89802,,,,1500,,449158
89804,,,,1500,,449173
89805,,,10000,,,449230
89807,,,,1500,,449280
89808,,,,1500,,449286
89809,,,5000,,,449318
89810,,,,1500,,449326
89811,,,,1500,,449333
89812,,,10000,,,449370
89813,,,10000,,,449396
89816,,,8000,,,440479
89817,,,,1500,,449550
89818,,,5000,,,449556
89820,,,10000,,,449564
89826,,,,1500,,449626
89830,,,60000,1500,,449700
89832,,,,1500,,449724
89833,,,10000,1500,,449730
89834,,,10000,1500,,449745
89835,,,10000,1500,,449746
89836,,,10000,1500,,449748
89837,,,10000,1500,,449749
89838,,3000,,,,449756
89839,,1500,,,,432789
89840,,1500,,,,432807
89841,,,1000,,,449788
89843,,3500,,,,449690
89844,,4000,,,,449774
89845,,4000,,,,449693
89847,,,28000,,,449821
89849,,,1000,,,449851
89850,,,1000,,,449852
89851,,,1000,,,449853
89853,,,90000,,,449891
89854,,,2000,,,449893
89855,,,2000,,,449902
89856,,,2000,,,449903
89857,,,2000,,,449904
89858,,,2000,,,449905
89860,,,5000,,,449910
89862,,3000,,,,449922
89863,,3000,,,,449687
89865,,5000,,,,440999
89866,,9000,,,,438586
89867,,9000,,,,438999
89875,,,1000,,,450099
89880,,6000,,,,450185
89881,,,1500,,,450189
89882,,,,1500,,450215
89883,,,,1500,,450410
89885,,,30000,,,450443
89886,,,,5000,,450440
89887,,,,3000,,450450
89889,,,,1500,,450462
89893,,7000,,,,450406
89894,,,3000,1500,,450536
89895,,3000,22000,1500,,450546
89896,,2000,,,,450550
89897,,,25000,1500,,450579
89898,,,,5000,,450507
89899,,,,5000,,450590
89905,,20000,90000,,,450561
89914,,1000,,,,450669
89915,,,,1000,,450698
89916,,,,1500,,450708
89917,,,,1500,,450713
89919,,,,1500,,450726
89923,,3000,,,,450637
89924,,2000,,,,450681
89925,,15000,,,,3589
89926,,,,1000,,450793
89927,,15000,,,,18327
89928,,300000,,,,450794
89929,,300000,,,,450802
89930,,,,1000,,450818
89931,,,,1000,,450819
89932,,,,1000,,450821
89933,,,,1000,,450824
89934,,,,1000,,450827
89935,,,,1000,,450828
89936,,,,1000,,450835
89937,,,,1000,,450836
89939,,,,1000,,450840
89940,,,1000,,,450842
89941,,,,1000,,450866
89943,,1000,2000,,,450891
89944,,300000,,,,450901
89945,,300000,,,,450904
89946,,300000,,,,450905
89947,,300000,,,,450906
89948,,300000,,,,450907
89949,,300000,,,,450908
89950,,300000,,,,450909
89951,,8000,,,,450677
89952,,,,1500,,450933
89953,,,500,,,450934
89954,,,500,,,450935
89955,,,500,,,450936
89956,,,500,,,450937
89957,,,500,,,450938
89958,,,500,,,450940
89959,,,500,,,450942
89960,,,500,,,450943
89961,,,500,,,450944
89962,,,500,,,450945
89963,,,500,,,450947
89964,,300000,,,,450902
89965,,300000,,,,450903
89966,,300000,,,,450964
89967,,300000,,,,450973
89968,,,,1500,,450983
89969,,1000,2000,,,451050
89970,,,5000,,,451066
89971,,,5000,,,451068
89973,,,,1500,,451121
89974,,5000,,,,450856
89975,,3000,,,,451119
89978,,,2000,,,450925
89980,,,10000,,,451186
89981,,,10000,,,451184
89982,,,10000,,,451182
89983,,,10000,,,451192
89984,,,,1500,,451193
89989,,,20000,1000,,451372
89990,,,3000,,,129095
89994,,15000,,,,451441
89995,,,4000,1500,,451442
89996,,,3000,1500,,451453
89997,,,6000,1500,,451456
89999,,,180000,1500,,451235
90000,,,,4000,,426643
90001,,,,4000,,451046
90002,,,,4000,,451183
90003,,,,1500,,451522
90004,,,1000,,,448360
90005,,,1000,,,448367
90006,,,1000,,,448368
90007,,,1000,,,448369
90008,,,1000,,,451574
90009,,3000,,,,451543
90010,,,10000,,,446651
90011,,,,1500,,451738
90012,,,,1500,,451741
90013,,,,1500,,451771
90014,,,,1500,,451773
90015,,,15000,,,451804
90016,,,15000,,,451850
90017,,,15000,,,451853
90018,,,15000,,,451877
90019,,,10000,1500,,451887
90020,,,30000,1500,,451888
90021,,,15000,,,451889
90022,,,,1000,,436854
90024,,,5000,,,435504
90026,,8500,,,,450924
90028,,,30000,,,451852
90029,,,,1500,,452034
90030,,,,1500,,452076
90031,,,,1500,,452077
90032,,,,1500,,452078
90033,,,,1500,,452079
90034,,,,1500,,452080
90035,,,,1500,,452081
90036,,,,1500,,452082
90038,,,,1500,,452112
90039,,,2000,1500,,452113
90040,,,,1500,,452116
90042,,1500,,,,452143
90044,,3000,,,,452142
90045,,4000,,,,450393
90046,,4000,,,,452094
90049,,,10000,,,452152
90051,,30000,,,,452179
90052,,,,1500,,452201
90053,,,,1500,,452221
90054,,,,1500,,452222
90055,,,,1500,,452223
90056,,,,1500,,452232
90057,,,100,,,439910
90058,,,100,,,439878
90059,,,,1000,,452259
90060,,,,1000,,452260
90061,,,10000,,,442928
90062,,6000,,,,431349
90063,,,1000,,,452327
90064,,,,1500,,452422
90065,,,,1500,,452436
90066,,,,1500,,452437
90067,,10000,10000,,,452458
90068,,40000,,1500,,452486
90070,,,,1500,,452490
90071,,30000,,1500,,452497
90073,,10000,,,,452465
90074,,,,1500,,452537
90075,,,60000,,,452552
90076,,1000,5000,,,452563
90078,,,10000,1500,,452633
90079,,,10000,1500,,452634
90080,,,10000,1500,,452635
90081,,,10000,1500,,452636
90082,,15000,30000,1500,,452637
90083,,15000,30000,1500,,452638
90084,,15000,30000,1500,,452639
90085,,,600000,1500,,452647
90087,,,86400000,,,447374
90089,,,,4000,,450611
90090,,,,1500,,452706
90091,,,,1500,,452711
90092,,,120000,,,452658
90093,,300000,,,,452767
90099,,20000,90000,,,452872
90100,,300000,600000,,,452883
90101,,300000,,,,452891
90102,,300000,,,,452900
90105,,20000,,,,452918
90107,,,,1500,,452928
90108,,60000,60000,,,452930
90115,,300000,,1500,,452993
90116,,300000,,,,453040
90117,,,2000,,,453047
90118,,3000,,1500,,453062
90120,,,5000,,,452938
90122,,300000,,,,453162
90123,,,5000,,,453163
90124,,180000,300000,,,453193
90125,,,15000,,,453203
90126,,300000,,,,453205
90127,,,,1500,,453215
90128,,,,1500,,453217
90129,,,,1500,,453218
90130,,,,1500,,453219
90131,,,,1500,,453220
90132,,,,1500,,453221
90133,,,,1500,,453223
90134,,,,1500,,453225
90135,,,,1500,,453226
90136,,,,1500,,453227
90137,,,,1500,,453228
90138,,,,1500,,453229
90139,,,,1500,,453230
90140,,,,1500,,453231
90141,,300000,,,,453265
90142,,,,1500,,453266
90145,,,3000,,,143224
90146,,20000,,,,143210
90148,,1500,,,,453304
90149,,,,3000,,452980
90150,,,120000,,,453313
90152,,3000,,,,431364
90153,,2000,,,,453345
90154,,2000,,,,436781
90155,,5000,,,,436697
90156,,2000,,,,436679
90158,,,,1000,,453371
90159,,,,1000,,453372
90160,,,72000000,,,447312
90162,,,,1000,,453440
90163,,,,1000,,453443
90164,,,,1000,,453444
90165,,,,1000,,453447
90166,,,,1000,,453448
90167,,,,1000,,453450
90168,,,,1000,,453452
90169,,,,1000,,453453
90170,,,,1000,,453454
90171,,,,1000,,453455
90172,,,,1000,,453456
90174,,,3000,,,441078
90175,,,3000,,,441104
90176,,,,1500,,129531
90178,,4000,,,,442052
90179,,5000,,,,442501
90180,,,,1500,,453521
90181,,,,1500,,453522
90182,,,,1500,,453523
90183,,,,1500,,453524
90184,,,,1500,,453525
90185,,,,1500,,453526
90186,,,,1500,,453527
90187,,,,1500,,453528
90188,,,,1500,,453529
90189,,,,1500,,453530
90190,,,,1500,,453531
90191,,,,1500,,453532
90192,,,,1500,,453533
90193,,,,1500,,453534
90194,,,,1500,,453535
90195,,,,1500,,453536
90196,,,,1500,,453537
90197,,,,1500,,453538
90198,,,,1500,,453539
90199,,,,1500,,453540
90200,,,,1500,,453541
90201,,,,1500,,453542
90202,,,,1500,,453543
90203,,,,1500,,453544
90204,,,,1500,,453545
90205,,,,1500,,453546
90206,,,,1500,,453547
90207,,,,1500,,453548
90208,,,,1500,,453549
90209,,,,1500,,453550
90210,,,1000,,,453563
90212,,7200000,,,,452533
90213,,,600000,,,453621
90214,,,40000,,,453759
90217,,,3000,,,453565
90218,,10000,10000,,,453793
90219,,,,1500,,453802
90220,,,,1500,,453803
90221,,,,1500,,453804
90224,,4000,,,,441496
90227,,,,6000,,453049
90228,,1500,,,,431304
90229,,1500,,,,432565
90230,,,,1500,,453868
90231,,,,1000,,453880
90232,,,,1000,,453883
90233,,,1000,,,453893
90235,,6000,,,,453897
90240,,,3600000,,,453922
90241,,3000,,,,453972
90242,,4000,,,,453967
90245,,,,1000,,454023
90248,,,,1000,,454211
90249,,,30000,,,453324
90250,,,3000,,,454291
90251,,,300000,,,454320
90252,,,,1000,,454355
90253,,,,1000,,454358
90254,,,60000,,,454359
90255,,10000,10000,,,454364
90256,,6000,,,,454375
90257,,6000,,,,454383
90258,,,10000,,,454448
90259,,,,1000,,454451
90260,,,1500,,,454496
90261,,,1000,,,454532
90262,,,1200000,,,454553
90263,,,1200000,,,454554
90264,,,1200000,,,454555
90265,,,1000,,,454564
90266,,,3500,,,454570
90267,,,1500,,,454572
90268,,,1500,,,454574
90269,,5000,,,,454584
90270,,10000,10000,,,454610
90271,,10000,10000,,,454618
90272,,,10000,,,454673
90273,,,10000,,,454677
90274,,10000,10000,,,454697
90275,,10000,10000,,,454702
90277,,,1000,,,454743
90279,,1500,,1500,,452487
90280,,20000,120000,,,454798
90281,,,,1500,,59146
90283,,10000,10000,,,454895
90286,,,60000,,,454947
90287,,,10000,,,454992
90288,,20000,,,,435055
90289,,,30000,,,455023
90290,,3000,3000,,,455055
90292,,,15000,,,455098
90293,,,,1500,,455132
90294,,,5000,,,431739
90295,,4000,,,,455148
90296,,4000,,,,454731
90297,,3000,12000,1500,,455153
90298,,4000,,,,455158
90300,,,3600000,,,443689
90301,,,3500,,,455216
90302,,,2000,,,454792
90303,,,5000,,,454791
90305,,,1500,,,455222
90306,,,1000,,,455225
90307,,,1000,,,455226
90308,,4000,,,,440912
90309,,4000,,,,455260
90310,,,,1500,,15547
90311,,,,1500,,16100
90312,,,,1500,,22907
90313,,,1000,1500,,15620
90315,,,,1500,,17353
90316,,,72000000,,,435337
90317,,,72000000,,,435338
90318,,,72000000,,,435339
90319,,,72000000,,,435369
90320,,,,1500,,80781
90321,,,72000000,,,435370
90322,,,3600000,,,455291
90324,,,10000,,,455248
90326,,1000,,,,455351
90327,,,,1500,,455368
90328,,,3500,,,455371
90329,,60000,,5000,,443688
90331,,,100,,,455413
90333,,,30000,1500,,455272
90334,,20000,120000,,,455451
90336,,20000,60000,,,455467
90338,,20000,120000,,,455482
90339,,20000,60000,1500,,455486
90340,,,3600000,,,455426
90341,,,30000,,,455494
90342,,,,1500,,22887
90343,,,15000,,,455563
90344,,4000,,,,455380
90345,,,25000,1000,,444995
90348,,,30000,,,455606
90349,,,10000,1500,,455636
90350,,,10000,1000,,455641
90351,,3000,,,,455644
90357,,,600000,,,453419
90359,,3000,,,,453607
90360,,7000,,,,453732
90361,,6000,,,,455120
90362,,,8000,,,455665
90364,,,15000,,,452940
90368,,,20000,,,446283
90369,,,20000,,,446324
90370,,,20000,,,446337
90371,,,20000,,,446340
90372,,,20000,,,446343
90373,,,20000,,,446350
90374,,,20000,,,446353
90375,,,20000,,,446371
90376,,,20000,,,446377
90377,,,20000,,,446380
90378,,,20000,,,446423
90379,,,20000,,,446429
90380,,,20000,,,446439
90381,,,20000,,,446457
90382,,,20000,,,446471
90383,,,20000,,,446638
90384,,,20000,,,446614
90385,,,20000,,,446647
90386,,,20000,,,446539
90387,,,20000,,,446507
90388,,3000,16000,1500,,455932
90389,,,,180000,,455960
90390,,,,1500,,455970
90391,,3000,,,,455975
90392,,3000,11000,1500,,6306
90393,,,3500,1500,,79868
90394,,3000,11000,1500,,15979
90395,,3000,11000,1500,,22938
90396,,3000,11000,1500,,10966
90397,,3000,10000,1500,,15615
90398,,,11000,1500,,13340
90399,,,2000,1500,,30937
90400,,3000,13500,1500,,17228
90401,,3000,11000,1500,,15655
90402,,3000,10000,1500,,30849
90403,,3000,10000,1500,,6726
90404,,,2000,1500,,40062
90405,,1500,5000,,,456041
90406,,,2000,1500,,29765
90407,,3000,11000,1500,,34785
90408,,3000,10000,1500,,22940
90409,,,,1500,,39121
90410,,,1000,,,456076
90411,,3000,,,,455984
90412,,,43200000,,,456116
90413,,3000,,,,456125
90414,,1000,5000,,,456128
90415,,,,1500,,456156
90416,,,,1500,,456157
90417,,,,1500,,456158
90418,,3000,12000,1500,,17194
90419,,3000,13000,1500,,35096
90420,,3000,10000,1500,,34809
90421,,3000,20000,1500,,34821
90422,,3000,11000,1500,,32908
90423,,3000,10000,1500,,456159
90424,,3000,10000,1500,,32323
90425,,3000,12000,1500,,18144
90427,,3000,,,,456171
90429,,,1000,,,456185
90435,,3000,,,,456198
90436,,3000,,,,456211
90437,,,16000,,,456217
90438,,,5000,,,452322
90440,,,15000,,,456313
90441,,5000,,,,443998
90442,,10000,,,,436905
90443,,,,750,,47568
90444,,,45000,,,456330
90445,,,,1500,,456405
90446,,,,1500,,456407
90447,,,,1500,,456408
90448,,,,1500,,456409
90449,,1500,16000,,,456414
90450,,,500,,,443823
90451,,3000,12000,1500,,8364
90452,,,2000,1500,,39122
90453,,3000,12000,1500,,34359
90454,,1500,20000,,,456426
90455,,,500,,,456429
90456,,,500,,,456430
90457,,3000,10000,1500,,34355
90458,,,20000,,,456461
90459,,,3000,1500,,34745
90462,,,,1500,,456535
90463,,,,1500,,456550
90464,,,,1500,,456551
90465,,,,1500,,456552
90466,,,,1500,,456553
90467,,,,1500,,456554
90468,,,,1500,,456555
90469,,,,1500,,456556
90470,,,,1500,,456557
90471,,,,1500,,456558
90472,,,,1500,,456559
90473,,,,1500,,456560
90474,,,,1500,,456561
90479,,,3600000,,,456572
90480,,,,1500,,456584
90481,,,,1500,,456585
90482,,,,1500,,456586
90483,,,,1500,,456587
90484,,,,1500,,456595
90485,,,2000,1500,,15284
90486,,,20000,,,8599
90487,,3000,,,,456627
90489,,1500,,1500,,456640
90490,,,5000,,,429799
90491,,3000,,,,456714
90493,,,4000,1500,,9672
90495,,3000,12000,1500,,20299
90496,,3000,10000,1500,,17741
90497,,,2000,1500,,44639
90498,,,2000,1500,,21987
90499,,,20000,,,36967
90500,,3000,10000,1500,,47168
90501,,3000,11000,1500,,11428
90502,,3000,12000,1500,,11962
90503,,,10000,,,456800
90504,,,5000,,,456801
90505,,3000,10000,,,14875
90506,,3000,20000,1500,,27577
90507,,3000,10000,1500,,13737
90508,,3000,20000,1500,,22691
90509,,3000,10000,1500,,9080
90510,,3000,20000,1500,,19134
90511,,,5000,,,456807
90512,,3000,12000,1500,,17843
90513,,7000,,,,456780
90514,,8000,,,,456788
90517,,,3000,1500,,456851
90519,,10000,,,,456856
90521,,,1000,1500,,15657
90522,,3000,10000,1500,,36033
90523,,3000,10000,1500,,12540
90524,,3000,13000,1500,,12491
90525,,,2000,1500,,21401
90526,,3000,20000,1500,,8376
90527,,3000,10000,1500,,15063
90528,,3000,12000,1500,,13323
90529,,20000,,,,456731
90530,,20000,,,,456755
90531,,20000,,,,456753
90532,,20000,,,,456763
90533,,20000,,,,456833
90534,,,,1500,,456957
90535,,,,1500,,456958
90536,,,,1500,,456959
90537,,,,1500,,456960
90538,,,,1500,,456962
90539,,,,1500,,456963
90540,,,1000,,,456964
90541,,,,1500,,456965
90542,,,,1500,,456966
90543,,,,1500,,456967
90544,,,,1500,,456969
90545,,,,1500,,456970
90546,,,,1500,,456971
90547,,,,1500,,456972
90548,,8000,,,,438274
90549,,,1000,,,456974
90550,,,,1500,,456979
90551,,,,1500,,456980
90552,,,,1500,,456981
90553,,,,1500,,456982
90554,,,,1500,,456983
90555,,,,1500,,456984
90556,,,,1500,,456987
90557,,,,1500,,456988
90558,,,,1500,,456989
90559,,,,1500,,456990
90560,,,,1500,,456991
90561,,,,1500,,456993
90562,,,,1500,,456994
90563,,,,1500,,456995
90564,,,,1500,,456996
90565,,,,1500,,456997
90566,,,,1500,,456998
90567,,,,1500,,456999
90568,,,,1500,,457001
90569,,,,1500,,457002
90570,,,,1500,,457003
90571,,,,1500,,457004
90572,,,,1500,,457005
90573,,,,1500,,457006
90574,,,,1500,,457007
90575,,,,1500,,457008
90581,,,,180000,,457283
90582,,,,180000,,457285
90583,,,,180000,,457302
90584,,,,1000,,457304
90586,,,6000,,,457306
90588,,3000,13000,1500,,457334
90589,,3000,,,,457336
90590,,2000,,,,457321
90591,,,,1500,,457399
